match_id,model,baseline,seed,round,coop,reward,cumulative_reward
llama31_8b__vs__grim_trigger__seed104,Llama-3.1-8B,Grim Trigger,104,43,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed104,Llama-3.1-8B,Grim Trigger,104,44,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed104,Llama-3.1-8B,Grim Trigger,104,45,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed104,Llama-3.1-8B,Grim Trigger,104,46,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed104,Llama-3.1-8B,Grim Trigger,104,47,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed104,Llama-3.1-8B,Grim Trigger,104,48,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed104,Llama-3.1-8B,Grim Trigger,104,49,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed104,Llama-3.1-8B,Grim Trigger,104,50,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,1,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,2,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,3,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,4,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,5,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,6,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,7,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,8,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,9,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,10,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,11,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,12,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,13,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,14,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,15,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,16,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,17,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,18,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,19,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,20,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,21,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,22,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,23,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,24,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,25,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,26,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,27,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,28,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,29,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,30,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,31,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,32,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,33,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,34,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,35,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,36,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,37,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,38,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,39,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,40,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,41,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,42,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,43,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,44,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,45,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,46,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,47,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,48,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,49,0.0,0.0,0.0
llama31_8b__vs__grim_trigger__seed105,Llama-3.1-8B,Grim Trigger,105,50,0.0,0.0,0.0
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,1,0.0,0.0,0.0
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,2,0.0,5.90375,5.90375
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,3,0.0,5.829375,11.733125
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,4,0.0,11.524583333333332,23.257708333333333
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,5,0.0,11.419583333333332,34.67729166666666
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,6,0.0,8.499062499999999,43.17635416666666
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,7,0.0,8.436718749999997,51.61307291666666
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,8,0.0,5.584479166666665,57.19755208333333
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,9,0.0,0.0,57.19755208333333
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,10,0.0,8.252031249999996,65.44958333333332
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,11,0.0,5.462526041666664,70.91210937499999
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,12,0.0,0.0,70.91210937499999
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,13,0.0,10.747864583333328,81.65997395833331
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,14,0.0,5.324166666666664,86.98414062499998
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,15,0.0,7.907499999999995,94.89164062499998
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,16,0.0,10.438333333333327,105.32997395833331
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,17,0.0,2.586067708333332,107.91604166666664
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,18,0.0,7.687656249999996,115.60369791666665
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,19,0.0,5.078072916666664,120.68177083333332
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,20,0.0,5.031041666666664,125.71281249999998
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,21,0.0,9.978958333333328,135.69177083333332
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,22,0.0,0.0,135.69177083333332
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,23,0.0,9.801770833333327,145.49354166666666
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,24,0.0,0.0,145.49354166666666
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,25,0.0,2.4006770833333317,147.89421875
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,26,0.0,7.1232812499999945,155.01749999999998
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,27,0.0,9.392708333333326,164.41020833333332
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,28,0.0,9.298645833333326,173.70885416666664
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,29,0.0,9.215520833333326,182.92437499999997
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,30,0.0,2.283098958333331,185.2074739583333
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,31,0.0,9.054739583333324,194.26221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,32,0.0,6.75,201.01221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,33,0.0,9.0,210.01221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,34,0.0,2.25,212.26221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,35,0.0,2.25,214.51221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,36,0.0,2.25,216.76221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,37,0.0,4.5,221.26221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,38,0.0,9.0,230.26221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,39,0.0,9.0,239.26221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,40,0.0,2.25,241.51221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,41,0.0,9.0,250.51221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,42,0.0,4.5,255.01221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,43,0.0,0.0,255.01221354166663
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,44,0.0,4.5,259.5122135416666
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,45,0.0,6.75,266.2622135416666
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,46,0.0,4.5,270.7622135416666
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,47,0.0,6.75,277.5122135416666
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,48,0.0,6.75,284.2622135416666
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,49,0.0,2.25,286.5122135416666
llama31_8b__vs__random_uniform__seed101,Llama-3.1-8B,Random,101,50,0.0,2.25,288.7622135416666
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,1,0.0,9.0,9.0
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,2,0.0,8.954062500000001,17.9540625
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,3,0.0,8.908125000000002,26.8621875
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,4,0.0,5.908125000000001,32.7703125
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,5,0.0,8.816250000000002,41.58656250000001
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,6,0.0,8.770312500000003,50.35687500000001
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,7,0.0,11.632500000000004,61.98937500000001
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,8,0.0,11.577500000000004,73.56687500000001
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,9,0.0,0.0,73.56687500000001
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,10,0.0,0.0,73.56687500000001
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,11,0.0,11.377343750000003,84.94421875000002
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,12,0.0,8.474765625000002,93.41898437500002
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,13,0.0,8.416523437500002,101.83550781250003
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,14,0.0,2.7860937500000005,104.62160156250003
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,15,0.0,0.0,104.62160156250003
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,16,0.0,8.208984375000002,112.83058593750003
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,17,0.0,0.0,112.83058593750003
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,18,0.0,2.6783593750000008,115.50894531250003
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,19,0.0,0.0,115.50894531250003
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,20,0.0,7.852968750000001,123.36191406250003
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,21,0.0,7.753710937500001,131.11562500000002
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,22,0.0,5.1029687500000005,136.21859375000003
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,23,0.0,0.0,136.21859375000003
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,24,0.0,2.488046875,138.70664062500003
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,25,0.0,9.814375,148.52101562500005
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,26,0.0,0.0,148.52101562500005
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,27,0.0,7.182773437500001,155.70378906250005
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,28,0.0,2.3680078125,158.07179687500005
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,29,0.0,2.3390234375000003,160.41082031250005
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,30,0.0,2.3073046875000003,162.71812500000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,31,0.0,6.8226562500000005,169.54078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,32,0.0,2.25,171.79078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,33,0.0,0.0,171.79078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,34,0.0,6.75,178.54078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,35,0.0,9.0,187.54078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,36,0.0,6.75,194.29078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,37,0.0,0.0,194.29078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,38,0.0,4.5,198.79078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,39,0.0,9.0,207.79078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,40,0.0,0.0,207.79078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,41,0.0,0.0,207.79078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,42,0.0,2.25,210.04078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,43,0.0,0.0,210.04078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,44,0.0,9.0,219.04078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,45,0.0,9.0,228.04078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,46,0.0,0.0,228.04078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,47,0.0,2.25,230.29078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,48,0.0,0.0,230.29078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,49,0.0,4.5,234.79078125000004
llama31_8b__vs__random_uniform__seed102,Llama-3.1-8B,Random,102,50,0.0,4.5,239.29078125000004
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,1,0.0,12.0,12.0
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,2,0.0,0.0,12.0
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,3,0.0,0.0,12.0
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,4,0.0,5.871666666666666,17.871666666666666
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,5,0.0,11.616458333333332,29.488124999999997
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,6,0.0,0.0,29.488124999999997
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,7,0.0,8.54390625,38.032031249999996
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,8,0.0,11.280624999999999,49.312656249999996
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,9,0.0,5.944461390150068,55.257117640150064
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,10,0.0,11.114374999999999,66.37149264015007
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,11,0.0,8.285742187499999,74.65723482765006
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,12,0.0,2.7493359374999997,77.40657076515006
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,13,0.0,8.206171874999999,85.61274264015006
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,14,0.0,8.160234374999998,93.77297701515006
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,15,0.0,2.7088671874999997,96.48184420265007
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,16,0.0,8.084765625,104.56660982765007
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,17,0.0,10.696562499999997,115.26317232765007
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,18,0.0,0.0,115.26317232765007
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,19,0.0,5.265156249999999,120.52832857765007
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,20,0.0,2.6076953124999993,123.13602389015007
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,21,0.0,5.165624999999999,128.30164889015006
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,22,0.0,2.717452666763186,131.01910155691326
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,23,0.0,7.607343749999998,138.62644530691324
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,24,0.0,5.027265624999999,143.65371093191325
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,25,0.0,2.4901171874999997,146.14382811941326
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,26,0.0,0.0,146.14382811941326
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,27,0.0,9.739531249999997,155.88335936941326
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,28,0.0,0.0,155.88335936941326
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,29,0.0,0.0,155.88335936941326
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,30,0.0,4.704062499999998,160.58742186941325
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,31,0.0,0.0,160.58742186941325
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,32,0.0,4.574453124999998,165.16187499441324
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,33,0.0,4.505546874999998,169.66742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,34,0.0,2.25,171.91742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,35,0.0,4.5,176.41742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,36,0.0,4.5,180.91742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,37,0.0,0.0,180.91742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,38,0.0,2.25,183.16742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,39,0.0,0.0,183.16742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,40,0.0,9.0,192.16742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,41,0.0,0.0,192.16742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,42,0.0,4.5,196.66742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,43,0.0,6.75,203.41742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,44,0.0,0.0,203.41742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,45,0.0,9.0,212.41742186941323
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,46,0.0,7.163300242806258,219.5807221122195
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,47,0.0,4.5,224.0807221122195
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,48,0.0,0.0,224.0807221122195
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,49,0.0,2.25,226.3307221122195
llama31_8b__vs__random_uniform__seed103,Llama-3.1-8B,Random,103,50,0.0,9.0,235.3307221122195
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,1,0.0,9.0,9.0
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,2,0.0,8.954062500000001,17.9540625
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,3,0.0,11.855625,29.8096875
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,4,0.0,2.9413020833333334,32.750989583333336
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,5,0.0,11.660208333333333,44.411197916666666
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,6,0.0,8.67953125,53.09072916666666
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,7,0.0,8.6171875,61.70791666666666
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,8,0.0,11.409583333333332,73.11749999999999
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,9,0.0,2.834348958333333,75.95184895833333
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,10,0.0,0.0,75.95184895833333
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,11,0.0,0.0,75.95184895833333
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,12,0.0,8.299609375,84.25145833333333
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,13,0.0,0.0,84.25145833333333
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,14,0.0,0.0,84.25145833333333
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,15,0.0,0.0,84.25145833333333
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,16,0.0,7.947695312499999,92.19915364583333
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,17,0.0,5.224088541666666,97.4232421875
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,18,0.0,7.728671875,105.1519140625
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,19,0.0,7.633515624999999,112.7854296875
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,20,0.0,10.067552083333332,122.85298177083334
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,21,0.0,7.471914062499999,130.32489583333333
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,22,0.0,0.0,130.32489583333333
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,23,0.0,4.898151041666666,135.223046875
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,24,0.0,2.432395833333333,137.65544270833334
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,25,0.0,9.651927083333332,147.30736979166667
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,26,0.0,0.0,147.30736979166667
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,27,0.0,4.764713541666666,152.07208333333335
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,28,0.0,2.3629427083333328,154.43502604166667
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,29,0.0,9.357708333333331,163.792734375
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,30,0.0,2.315911458333333,166.10864583333336
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,31,0.0,6.873085937499999,172.98173177083336
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,32,0.0,2.267513020833333,175.24924479166668
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,33,0.0,6.75,181.99924479166668
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,34,0.0,2.25,184.24924479166668
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,35,0.0,6.75,190.99924479166668
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,36,0.0,0.0,190.99924479166668
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,37,0.0,4.5,195.49924479166668
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,38,0.0,0.0,195.49924479166668
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,39,0.0,2.25,197.74924479166668
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,40,0.0,2.25,199.99924479166668
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,41,0.0,2.25,202.24924479166668
llama31_8b__vs__random_uniform__seed104,Llama-3.1-8B,Random,104,42,0.0,2.25,204.49924479166668
