match_dir,t,seat,agent,kind,action,coop,obs_action,obs_coop,reward,B_eff,B_base,obs_coop_mean,r_obs_prev,r_obs_next,streak_prev,streak_next,gtft_action,N,M,p,lam,seed,switched,matches_gtft
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,25,1,always_defect,deterministic,4,0.0,4,0.0,1.0,2.0,2.0,0.4,0.41000000000000025,0.3950000000000003,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,26,1,always_defect,deterministic,4,0.0,4,0.0,1.0,2.0,2.0,0.5,0.3950000000000003,0.40000000000000024,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,27,1,always_defect,deterministic,4,0.0,4,0.0,1.0,2.0,2.0,0.45,0.40000000000000024,0.40000000000000024,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,28,1,always_defect,deterministic,4,0.0,4,0.0,1.0,2.0,2.0,0.35,0.40000000000000024,0.39500000000000024,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,29,1,always_defect,deterministic,4,0.0,4,0.0,0.875,2.0,2.0,0.35,0.39500000000000024,0.41000000000000025,0,0,3,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,30,1,always_defect,deterministic,4,0.0,2,0.5,0.75,2.0,2.0,0.35,0.41000000000000025,0.41000000000000025,0,0,3,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,31,1,always_defect,deterministic,4,0.0,4,0.0,0.875,2.0,2.0,0.35,0.41000000000000025,0.41000000000000025,0,0,3,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,32,1,always_defect,deterministic,4,0.0,4,0.0,0.875,2.0,2.0,0.45,0.41000000000000025,0.40500000000000025,0,0,3,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,33,1,always_defect,deterministic,4,0.0,4,0.0,1.125,2.0,2.0,0.45,0.40500000000000025,0.40500000000000025,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,34,1,always_defect,deterministic,4,0.0,4,0.0,1.0,2.0,2.0,0.4,0.40500000000000025,0.40500000000000025,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,35,1,always_defect,deterministic,4,0.0,4,0.0,1.0,2.0,2.0,0.4,0.40500000000000025,0.40500000000000025,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,36,1,always_defect,deterministic,4,0.0,1,0.75,1.0,2.0,2.0,0.55,0.40500000000000025,0.41000000000000025,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,37,1,always_defect,deterministic,4,0.0,0,1.0,1.0,2.0,2.0,0.6,0.41000000000000025,0.42500000000000016,0,1,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,38,1,always_defect,deterministic,4,0.0,4,0.0,1.2582283411518103,2.236850384269885,2.0,0.4,0.42500000000000016,0.43000000000000027,1,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,39,1,always_defect,deterministic,4,0.0,4,0.0,0.875,2.0,2.0,0.35,0.43000000000000027,0.43000000000000027,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,40,1,always_defect,deterministic,4,0.0,4,0.0,0.875,2.0,2.0,0.4,0.43000000000000027,0.43500000000000033,0,0,3,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,41,1,always_defect,deterministic,4,0.0,4,0.0,1.0,2.0,2.0,0.4,0.43500000000000033,0.4400000000000004,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,42,1,always_defect,deterministic,4,0.0,4,0.0,1.0,2.0,2.0,0.5,0.4400000000000004,0.4450000000000004,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,43,1,always_defect,deterministic,4,0.0,2,0.5,1.0,2.0,2.0,0.55,0.4450000000000004,0.45500000000000035,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,44,1,always_defect,deterministic,4,0.0,4,0.0,1.25,2.0,2.0,0.5,0.45500000000000035,0.4650000000000003,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,45,1,always_defect,deterministic,4,0.0,4,0.0,1.25,2.0,2.0,0.5,0.4650000000000003,0.47500000000000026,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,46,1,always_defect,deterministic,4,0.0,0,1.0,1.25,2.0,2.0,0.45,0.47500000000000026,0.4650000000000003,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,47,1,always_defect,deterministic,4,0.0,4,0.0,1.125,2.0,2.0,0.4,0.4650000000000003,0.4450000000000004,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,48,1,always_defect,deterministic,4,0.0,4,0.0,1.125,2.0,2.0,0.45,0.4450000000000004,0.45000000000000034,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,49,1,always_defect,deterministic,4,0.0,4,0.0,0.875,2.0,2.0,0.35,0.45000000000000034,0.45000000000000034,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,50,1,always_defect,deterministic,4,0.0,4,0.0,0.875,2.0,2.0,0.35,0.45000000000000034,0.4450000000000003,0,0,3,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,1,2,graded_tft,deterministic,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.0,0.8,0,1,0,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,2,2,graded_tft,deterministic,1,0.75,1,0.75,0.7878346391855457,2.236850384269885,2.0,0.6,0.8,0.7,1,2,1,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,3,2,graded_tft,deterministic,2,0.5,2,0.5,1.0349617216914186,2.4559387547062697,2.0,0.6,0.7,0.6666666666666666,2,3,2,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,4,2,graded_tft,deterministic,2,0.5,2,0.5,1.1527871752485266,2.6444594803976424,2.0,0.45,0.6666666666666666,0.6125,3,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,5,2,graded_tft,deterministic,2,0.5,2,0.5,0.375,2.0,2.0,0.45,0.6125,0.5800000000000001,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,6,2,graded_tft,deterministic,2,0.5,2,0.5,0.5,2.0,2.0,0.5,0.5800000000000001,0.5666666666666668,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,7,2,graded_tft,deterministic,2,0.5,0,1.0,0.25,2.0,2.0,0.3,0.5666666666666668,0.5285714285714286,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,8,2,graded_tft,deterministic,3,0.25,3,0.25,0.625,2.0,2.0,0.4,0.5285714285714286,0.5125000000000001,0,0,3,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,9,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.4,0.5125000000000001,0.5000000000000001,0,0,2,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,10,2,graded_tft,deterministic,2,0.5,2,0.5,0.125,2.0,2.0,0.35,0.5000000000000001,0.48500000000000004,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,11,2,graded_tft,deterministic,3,0.25,3,0.25,0.5,2.0,2.0,0.4,0.48500000000000004,0.4450000000000001,0,0,3,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,12,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.4,0.4450000000000001,0.42500000000000016,0,0,2,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,13,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.4,0.42500000000000016,0.40500000000000025,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,14,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.4,0.40500000000000025,0.40000000000000024,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,15,2,graded_tft,deterministic,2,0.5,2,0.5,0.125,2.0,2.0,0.55,0.40000000000000024,0.41000000000000025,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,16,2,graded_tft,deterministic,2,0.5,2,0.5,0.375,2.0,2.0,0.45,0.41000000000000025,0.40500000000000025,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,17,2,graded_tft,deterministic,2,0.5,2,0.5,0.375,2.0,2.0,0.45,0.40500000000000025,0.42000000000000026,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,18,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.4,0.42000000000000026,0.42000000000000026,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,19,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.2,0.42000000000000026,0.40000000000000024,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,20,2,graded_tft,deterministic,3,0.25,3,0.25,0.5,2.0,2.0,0.35,0.40000000000000024,0.40000000000000024,0,0,3,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,21,2,graded_tft,deterministic,3,0.25,3,0.25,0.5,2.0,2.0,0.35,0.40000000000000024,0.39500000000000024,0,0,3,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,22,2,graded_tft,deterministic,3,0.25,3,0.25,0.5,2.0,2.0,0.5,0.39500000000000024,0.40500000000000025,0,0,3,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,23,2,graded_tft,deterministic,2,0.5,1,0.75,0.25,2.0,2.0,0.45,0.40500000000000025,0.41000000000000025,0,0,2,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,24,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.4,0.41000000000000025,0.41000000000000025,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,25,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.4,0.41000000000000025,0.3950000000000003,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,26,2,graded_tft,deterministic,2,0.5,0,1.0,0.25,2.0,2.0,0.5,0.3950000000000003,0.40000000000000024,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,27,2,graded_tft,deterministic,2,0.5,1,0.75,0.25,2.0,2.0,0.45,0.40000000000000024,0.40000000000000024,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,28,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.35,0.40000000000000024,0.39500000000000024,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,29,2,graded_tft,deterministic,3,0.25,3,0.25,0.5,2.0,2.0,0.35,0.39500000000000024,0.41000000000000025,0,0,3,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,30,2,graded_tft,deterministic,3,0.25,3,0.25,0.375,2.0,2.0,0.35,0.41000000000000025,0.41000000000000025,0,0,3,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,31,2,graded_tft,deterministic,3,0.25,3,0.25,0.5,2.0,2.0,0.35,0.41000000000000025,0.41000000000000025,0,0,3,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,32,2,graded_tft,deterministic,3,0.25,3,0.25,0.5,2.0,2.0,0.45,0.41000000000000025,0.40500000000000025,0,0,3,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,33,2,graded_tft,deterministic,2,0.5,2,0.5,0.375,2.0,2.0,0.45,0.40500000000000025,0.40500000000000025,0,0,2,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,34,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.4,0.40500000000000025,0.40500000000000025,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,35,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.4,0.40500000000000025,0.40500000000000025,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,36,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.55,0.40500000000000025,0.41000000000000025,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,37,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.6,0.41000000000000025,0.42500000000000016,0,1,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,38,2,graded_tft,deterministic,2,0.5,0,1.0,0.47862204311807455,2.236850384269885,2.0,0.4,0.42500000000000016,0.43000000000000027,1,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,39,2,graded_tft,deterministic,2,0.5,2,0.5,0.125,2.0,2.0,0.35,0.43000000000000027,0.43000000000000027,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,40,2,graded_tft,deterministic,3,0.25,3,0.25,0.5,2.0,2.0,0.4,0.43000000000000027,0.43500000000000033,0,0,3,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,41,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.4,0.43500000000000033,0.4400000000000004,0,0,2,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,42,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.5,0.4400000000000004,0.4450000000000004,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,43,2,graded_tft,deterministic,2,0.5,2,0.5,0.25,2.0,2.0,0.55,0.4450000000000004,0.45500000000000035,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,44,2,graded_tft,deterministic,2,0.5,2,0.5,0.5,2.0,2.0,0.5,0.45500000000000035,0.4650000000000003,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,45,2,graded_tft,deterministic,2,0.5,2,0.5,0.5,2.0,2.0,0.5,0.4650000000000003,0.47500000000000026,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,46,2,graded_tft,deterministic,2,0.5,2,0.5,0.5,2.0,2.0,0.45,0.47500000000000026,0.4650000000000003,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,47,2,graded_tft,deterministic,2,0.5,2,0.5,0.375,2.0,2.0,0.4,0.4650000000000003,0.4450000000000004,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,48,2,graded_tft,deterministic,2,0.5,2,0.5,0.375,2.0,2.0,0.45,0.4450000000000004,0.45000000000000034,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,49,2,graded_tft,deterministic,2,0.5,2,0.5,0.125,2.0,2.0,0.35,0.45000000000000034,0.45000000000000034,0,0,2,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,50,2,graded_tft,deterministic,3,0.25,3,0.25,0.5,2.0,2.0,0.35,0.45000000000000034,0.4450000000000003,0,0,3,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,1,3,gpt4o_mini,llm,0,1.0,0,1.0,0.5,2.0,2.0,0.8,0.0,0.8,0,1,0,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,2,3,gpt4o_mini,llm,1,0.75,1,0.75,0.7878346391855457,2.236850384269885,2.0,0.6,0.8,0.7,1,2,1,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,3,3,gpt4o_mini,llm,1,0.75,1,0.75,0.6314655495222767,2.4559387547062697,2.0,0.6,0.7,0.6666666666666666,2,3,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,4,3,gpt4o_mini,llm,1,0.75,4,0.0,0.7375084577236739,2.6444594803976424,2.0,0.45,0.6666666666666666,0.6125,3,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,5,3,gpt4o_mini,llm,3,0.25,3,0.25,0.75,2.0,2.0,0.45,0.6125,0.5800000000000001,0,0,2,5,5,0.1,0.6,101,1.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,6,3,gpt4o_mini,llm,2,0.5,2,0.5,0.5,2.0,2.0,0.5,0.5800000000000001,0.5666666666666668,0,0,2,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,7,3,gpt4o_mini,llm,4,0.0,4,0.0,1.0,2.0,2.0,0.3,0.5666666666666668,0.5285714285714286,0,0,2,5,5,0.1,0.6,101,1.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,8,3,gpt4o_mini,llm,3,0.25,3,0.25,0.625,2.0,2.0,0.4,0.5285714285714286,0.5125000000000001,0,0,3,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,9,3,gpt4o_mini,llm,3,0.25,3,0.25,0.625,2.0,2.0,0.4,0.5125000000000001,0.5000000000000001,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,10,3,gpt4o_mini,llm,4,0.0,4,0.0,0.875,2.0,2.0,0.35,0.5000000000000001,0.48500000000000004,0,0,2,5,5,0.1,0.6,101,1.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,11,3,gpt4o_mini,llm,3,0.25,3,0.25,0.5,2.0,2.0,0.4,0.48500000000000004,0.4450000000000001,0,0,3,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,12,3,gpt4o_mini,llm,3,0.25,3,0.25,0.625,2.0,2.0,0.4,0.4450000000000001,0.42500000000000016,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,13,3,gpt4o_mini,llm,3,0.25,3,0.25,0.625,2.0,2.0,0.4,0.42500000000000016,0.40500000000000025,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,14,3,gpt4o_mini,llm,3,0.25,3,0.25,0.625,2.0,2.0,0.4,0.40500000000000025,0.40000000000000024,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,15,3,gpt4o_mini,llm,4,0.0,4,0.0,0.875,2.0,2.0,0.55,0.40000000000000024,0.41000000000000025,0,0,2,5,5,0.1,0.6,101,1.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,16,3,gpt4o_mini,llm,3,0.25,3,0.25,0.75,2.0,2.0,0.45,0.41000000000000025,0.40500000000000025,0,0,2,5,5,0.1,0.6,101,1.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,17,3,gpt4o_mini,llm,3,0.25,3,0.25,0.75,2.0,2.0,0.45,0.40500000000000025,0.42000000000000026,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,18,3,gpt4o_mini,llm,4,0.0,4,0.0,1.0,2.0,2.0,0.4,0.42000000000000026,0.42000000000000026,0,0,2,5,5,0.1,0.6,101,1.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,19,3,gpt4o_mini,llm,4,0.0,4,0.0,1.0,2.0,2.0,0.2,0.42000000000000026,0.40000000000000024,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,20,3,gpt4o_mini,llm,3,0.25,3,0.25,0.5,2.0,2.0,0.35,0.40000000000000024,0.40000000000000024,0,0,3,5,5,0.1,0.6,101,1.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,21,3,gpt4o_mini,llm,3,0.25,3,0.25,0.5,2.0,2.0,0.35,0.40000000000000024,0.39500000000000024,0,0,3,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,22,3,gpt4o_mini,llm,3,0.25,3,0.25,0.5,2.0,2.0,0.5,0.39500000000000024,0.40500000000000025,0,0,3,5,5,0.1,0.6,101,0.0,1.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,23,3,gpt4o_mini,llm,3,0.25,3,0.25,0.625,2.0,2.0,0.45,0.40500000000000025,0.41000000000000025,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,24,3,gpt4o_mini,llm,3,0.25,3,0.25,0.625,2.0,2.0,0.4,0.41000000000000025,0.41000000000000025,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,25,3,gpt4o_mini,llm,3,0.25,3,0.25,0.625,2.0,2.0,0.4,0.41000000000000025,0.3950000000000003,0,0,2,5,5,0.1,0.6,101,0.0,0.0
ac-ad-gtft-gpt4om-grok41f__hc0e419__n5__m5__p0.10__l0.60__s101,26,3,gpt4o_mini,llm,3,0.25,3,0.25,0.625,2.0,2.0,0.5,0.3950000000000003,0.40000000000000024,0,0,2,5,5,0.1,0.6,101,0.0,0.0
