match_id,seed,model,baseline,round,llm_coop,opp_coop,llm_action,opp_action,llm_reward
llama31_8b__vs__graded_tft__seed105,105,Llama-3.1-8B,Graded TFT,45,0.0,0.0,4,4,0.0
llama31_8b__vs__graded_tft__seed105,105,Llama-3.1-8B,Graded TFT,46,0.0,0.0,4,4,0.0
llama31_8b__vs__graded_tft__seed105,105,Llama-3.1-8B,Graded TFT,47,0.0,0.0,4,4,0.0
llama31_8b__vs__graded_tft__seed105,105,Llama-3.1-8B,Graded TFT,48,0.0,0.0,4,4,0.0
llama31_8b__vs__graded_tft__seed105,105,Llama-3.1-8B,Graded TFT,49,0.0,0.0,4,4,0.0
llama31_8b__vs__graded_tft__seed105,105,Llama-3.1-8B,Graded TFT,50,0.0,0.5,4,2,4.5
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,1,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,2,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,3,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,4,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,5,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,6,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,7,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,8,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,9,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,10,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,11,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,12,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,13,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,14,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,15,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,16,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,17,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,18,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,19,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,20,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,21,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,22,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,23,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,24,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,25,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,26,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,27,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,28,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,29,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,30,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,31,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,32,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,33,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,34,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,35,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,36,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,37,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,38,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,39,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,40,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,41,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,42,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,43,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,44,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,45,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,46,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,47,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,48,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,49,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed101,101,Llama-3.1-8B,Grim Trigger,50,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,1,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,2,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,3,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,4,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,5,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,6,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,7,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,8,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,9,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,10,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,11,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,12,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,13,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,14,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,15,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,16,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,17,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,18,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,19,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,20,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,21,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,22,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,23,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,24,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,25,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,26,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,27,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,28,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,29,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,30,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,31,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,32,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,33,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,34,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,35,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,36,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,37,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,38,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,39,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,40,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,41,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,42,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,43,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,44,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,45,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,46,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,47,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,48,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,49,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed102,102,Llama-3.1-8B,Grim Trigger,50,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,1,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,2,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,3,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,4,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,5,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,6,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,7,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,8,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,9,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,10,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,11,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,12,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,13,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,14,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,15,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,16,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,17,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,18,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,19,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,20,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,21,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,22,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,23,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,24,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,25,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,26,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,27,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,28,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,29,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,30,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,31,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,32,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,33,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,34,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,35,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,36,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,37,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,38,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,39,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,40,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,41,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,42,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,43,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,44,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,45,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,46,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,47,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,48,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,49,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed103,103,Llama-3.1-8B,Grim Trigger,50,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,1,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,2,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,3,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,4,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,5,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,6,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,7,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,8,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,9,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,10,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,11,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,12,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,13,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,14,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,15,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,16,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,17,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,18,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,19,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,20,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,21,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,22,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,23,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,24,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,25,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,26,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,27,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,28,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,29,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,30,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,31,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,32,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,33,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,34,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,35,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,36,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,37,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,38,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,39,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,40,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,41,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,42,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,43,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,44,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,45,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,46,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,47,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,48,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,49,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed104,104,Llama-3.1-8B,Grim Trigger,50,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,1,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,2,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,3,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,4,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,5,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,6,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,7,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,8,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,9,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,10,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,11,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,12,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,13,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,14,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,15,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,16,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,17,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,18,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,19,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,20,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,21,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,22,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,23,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,24,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,25,0.0,0.0,4,4,0.0
llama31_8b__vs__grim_trigger__seed105,105,Llama-3.1-8B,Grim Trigger,26,0.0,0.0,4,4,0.0
